reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,case_folding,clean,token,normalization,normalization_join,stemming,cleaning
41d606b2-7676-4332-b5ec-81a6a183e7c9,PDV,https://play-lh.googleusercontent.com/a-/ALV-UjV4nE9MAzxvERqZ_Db_5CJFsOr3x03uDG0TbN3QhCpyWcc,"Terimakasih driver JogjaKita a.n Bapak Suprapna.. Bapak drivernya ramah banget & amanah sampai tempat tujuan, padahal kirim barangnya jauh sekitar 21km & titik kirimnya gak bisa pas di Map-nya karena aplikasinya cuma mendeteksi nama desa nya saja. Semoga semua driver amanah & ramah sperti Pak Suprapna ini, biar JogjaKita App bs eksis terus, memberi pekerjaan banyak orang & jadi aplikasi kebanggaan warga Jogja. Semoga Pemerintah DIY jg mensupport dana. 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",5,4,,2021-03-07 14:02:28,"Hai Kak Venbri Putra, makasih ya atas rating dan reviewnya. Kami sangat mengapresiasi perhatian Anda kepada Jogjakita. Kami akan selalu berbenah dan berusaha memberikan yg terbaik untuk mitra kami. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-03-07 14:52:37,,positive,"terimakasih driver jogjakita a.n bapak suprapna.. bapak drivernya ramah banget & amanah sampai tempat tujuan, padahal kirim barangnya jauh sekitar 21km & titik kirimnya gak bisa pas di map-nya karena aplikasinya cuma mendeteksi nama desa nya saja. semoga semua driver amanah & ramah sperti pak suprapna ini, biar jogjakita app bs eksis terus, memberi pekerjaan banyak orang & jadi aplikasi kebanggaan warga jogja. semoga pemerintah diy jg mensupport dana. 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",terimakasih driver jogjakita bapak suprapna bapak drivernya ramah banget amanah sampai tempat tujuan padahal kirim barangnya jauh sekitar km titik kirimnya gak bisa pas di map nya karena aplikasinya cuma mendeteksi nama desa nya saja semoga semua driver amanah ramah sperti pak suprapna ini biar jogjakita app bs eksis terus memberi pekerjaan banyak orang jadi aplikasi kebanggaan warga jogja semoga pemerintah diy jg mensupport dana ,"['terimakasih', 'driver', 'jogjakita', 'bapak', 'suprapna', 'bapak', 'drivernya', 'ramah', 'banget', 'amanah', 'sampai', 'tempat', 'tujuan', 'padahal', 'kirim', 'barangnya', 'jauh', 'sekitar', 'km', 'titik', 'kirimnya', 'gak', 'bisa', 'pas', 'di', 'map', 'nya', 'karena', 'aplikasinya', 'cuma', 'mendeteksi', 'nama', 'desa', 'nya', 'saja', 'semoga', 'semua', 'driver', 'amanah', 'ramah', 'sperti', 'pak', 'suprapna', 'ini', 'biar', 'jogjakita', 'app', 'bs', 'eksis', 'terus', 'memberi', 'pekerjaan', 'banyak', 'orang', 'jadi', 'aplikasi', 'kebanggaan', 'warga', 'jogja', 'semoga', 'pemerintah', 'diy', 'jg', 'mensupport', 'dana']","['terima', 'kasih', 'driver', 'jogjakita', 'bapak', 'suprapna', 'bapak', 'drivernya', 'ramah', 'banget', 'amanah', 'sampai', 'tempat', 'tujuan', 'padahal', 'kirim', 'barangnya', 'jauh', 'sekitar', 'kamu', 'titik', 'kirimnya', 'tidak', 'bisa', 'pas', 'di', 'map', 'nya', 'karena', 'aplikasinya', 'cuma', 'mendeteksi', 'nama', 'desa', 'nya', 'saja', 'semoga', 'semua', 'driver', 'amanah', 'ramah', 'seperti', 'pak', 'suprapna', 'ini', 'biar', 'jogjakita', 'aplikasi', 'bisa', 'eksis', 'terus', 'memberi', 'pekerjaan', 'banyak', 'orang', 'jadi', 'aplikasi', 'kebanggaan', 'warga', 'jogja', 'semoga', 'pemerintah', 'diy', 'juga', 'mensupport', 'dana']",terima kasih driver jogjakita bapak suprapna bapak drivernya ramah banget amanah sampai tempat tujuan padahal kirim barangnya jauh sekitar kamu titik kirimnya tidak bisa pas di map nya karena aplikasinya cuma mendeteksi nama desa nya saja semoga semua driver amanah ramah seperti pak suprapna ini biar jogjakita aplikasi bisa eksis terus memberi pekerjaan banyak orang jadi aplikasi kebanggaan warga jogja semoga pemerintah diy juga mensupport dana,"['terima', 'kasih', 'driver', 'jogjakita', 'bapak', 'suprapna', 'bapak', 'driver', 'ramah', 'banget', 'amanah', 'sampai', 'tempat', 'tujuan', 'padahal', 'kirim', 'barang', 'jauh', 'sekitar', 'kamu', 'titik', 'kirim', 'tidak', 'bisa', 'pas', 'di', 'map', 'nya', 'karena', 'aplikasi', 'cuma', 'deteksi', 'nama', 'desa', 'nya', 'saja', 'semoga', 'semua', 'driver', 'amanah', 'ramah', 'seperti', 'pak', 'suprapna', 'ini', 'biar', 'jogjakita', 'aplikasi', 'bisa', 'eks', 'terus', 'beri', 'kerja', 'banyak', 'orang', 'jadi', 'aplikasi', 'bangga', 'warga', 'jogja', 'semoga', 'perintah', 'diy', 'juga', 'support', 'dana']",terima kasih driver jogjakita bapak suprapna bapak driver ramah banget amanah sampai tempat tujuan padahal kirim barang jauh sekitar kamu titik kirim tidak bisa pas di map nya karena aplikasi cuma deteksi nama desa nya saja semoga semua driver amanah ramah seperti pak suprapna ini biar jogjakita aplikasi bisa eks terus beri kerja banyak orang jadi aplikasi bangga warga jogja semoga perintah diy juga support dana
9af06829-dc69-4059-a59f-5af455a7a2cd,Roynal Hanafi,https://play-lh.googleusercontent.com/a-/ALV-UjWqhG2fH7WdlpM9d9bTilRYENPdZKGyp0ydjaFIid4b5PE,istimewa lurrr,5,2,2.0.16,2021-03-07 12:10:08,"Hai Kak Roynal Hanafi, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-03-07 14:51:43,2.0.16,positive,istimewa lurrr,istimewa lurrr,"['istimewa', 'lurrr']","['istimewa', 'lurrr']",istimewa lurrr,"['istimewa', 'lurrr']",istimewa lurrr
ab407a02-3328-47fc-a398-ab499e06f561,nickz edogawa,https://play-lh.googleusercontent.com/a/ACg8ocI9dazpj-n7VHuphXnUG9fZ39ml2a7j5L5TVSoRbSLf=mo,Cara biar titiknya pas gimana ya..??kok cuma bisa diketik..,3,1,2.0.15,2021-03-07 10:57:22,"Hai Kak nickz edogawa, makasih ya atas rating dan reviewnya. Kami sangat mengapresiasi perhatian Anda kepada Jogjakita. Kami akan selalu berbenah dan berusaha memberikan yg terbaik untuk mitra kami. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-03-07 14:50:55,2.0.15,negative,cara biar titiknya pas gimana ya..??kok cuma bisa diketik..,cara biar titiknya pas gimana ya kok cuma bisa diketik ,"['cara', 'biar', 'titiknya', 'pas', 'gimana', 'ya', 'kok', 'cuma', 'bisa', 'diketik']","['cara', 'biar', 'titiknya', 'pas', 'bagaimana', 'ya', 'kok', 'cuma', 'bisa', 'diketik']",cara biar titiknya pas bagaimana ya kok cuma bisa diketik,"['cara', 'biar', 'titik', 'pas', 'bagaimana', 'ya', 'kok', 'cuma', 'bisa', 'ketik']",cara biar titik pas bagaimana ya kok cuma bisa ketik
6d3dfae5-2319-4f9d-a1ca-58f20e570e94,Raditya Nurfi,https://play-lh.googleusercontent.com/a-/ALV-UjX5bc6zGdkVGttTYBWU8HtrvxspDnE3epRmTAamHaUtNw,Wong jogja mantap,5,2,,2021-03-07 10:46:16,"Hai Kak Raditya Nurfi, makasih ya atas rating dan reviewnya. Kami sangat mengapresiasi perhatian Anda kepada Jogjakita. Kami akan selalu berbenah dan berusaha memberikan yg terbaik untuk mitra kami. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-03-07 14:50:41,,positive,wong jogja mantap,wong jogja mantap,"['wong', 'jogja', 'mantap']","['orang', 'jogja', 'mantap']",orang jogja mantap,"['orang', 'jogja', 'mantap']",orang jogja mantap
2fd00178-bbe1-4677-84d4-e159c1413ac2,Rahid Onoyitahirp,https://play-lh.googleusercontent.com/a-/ALV-UjXASGpqB7SY9hnMii9uVlKHdd1MeksbGZIslwHbP79jwf0,WELL GOOD 👍👍,3,0,2.0.15,2021-03-07 09:43:44,"Hai Kak Rahid Wachid, makasih ya atas rating dan reviewnya. Kami sangat mengapresiasi perhatian Anda kepada Jogjakita. Kami akan selalu berbenah dan berusaha memberikan yg terbaik untuk mitra kami. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-03-07 14:50:24,2.0.15,positive,well good 👍👍,well good ,"['well', 'good']","['well', 'bagus']",well bagus,"['well', 'bagus']",well bagus
24fa6fec-c12e-4ea1-a512-c27ac38f34f5,Eko Petir,https://play-lh.googleusercontent.com/a/ACg8ocK9mLookVGTe-f4zhOqOie1fpwskWBcupSVROMUVDwc=mo,Bagus banget untuk jogja istimewa,5,3,2.0.14,2021-03-07 09:28:11,"Hai Kak Eko Petir , makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-03-07 14:49:35,2.0.14,positive,bagus banget untuk jogja istimewa,bagus banget untuk jogja istimewa,"['bagus', 'banget', 'untuk', 'jogja', 'istimewa']","['bagus', 'banget', 'untuk', 'jogja', 'istimewa']",bagus banget untuk jogja istimewa,"['bagus', 'banget', 'untuk', 'jogja', 'istimewa']",bagus banget untuk jogja istimewa
d47b2104-3071-4b67-a986-7b634920ccb7,Soewhong Mbahe,https://play-lh.googleusercontent.com/a/ACg8ocKQ1XSNQ_qPBVbeQAymPZ41Kp9wO6-VqcrORpDEUKpY=mo,"Perbanyak iklan di desa desa(spanduk, banner).. terutama didaerah sleman barat, khususnya minggir.. Smoga orderan tambah banyak.. Salam aspal gronjal",5,5,,2021-03-07 00:09:17,"Hai Kak Soewhong , makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-03-07 01:43:25,,positive,"perbanyak iklan di desa desa(spanduk, banner).. terutama didaerah sleman barat, khususnya minggir.. smoga orderan tambah banyak.. salam aspal gronjal",perbanyak iklan di desa desa spanduk banner terutama didaerah sleman barat khususnya minggir smoga orderan tambah banyak salam aspal gronjal,"['perbanyak', 'iklan', 'di', 'desa', 'desa', 'spanduk', 'banner', 'terutama', 'didaerah', 'sleman', 'barat', 'khususnya', 'minggir', 'smoga', 'orderan', 'tambah', 'banyak', 'salam', 'aspal', 'gronjal']","['perbanyak', 'iklan', 'di', 'desa', 'desa', 'spanduk', 'banner', 'terutama', 'didaerah', 'sleman', 'barat', 'khususnya', 'minggir', 'semoga', 'orderan', 'tambah', 'banyak', 'salam', 'aspal', 'gronjal']",perbanyak iklan di desa desa spanduk banner terutama didaerah sleman barat khususnya minggir semoga orderan tambah banyak salam aspal gronjal,"['perbanyak', 'iklan', 'di', 'desa', 'desa', 'spanduk', 'banner', 'utama', 'daerah', 'sleman', 'barat', 'khusus', 'minggir', 'semoga', 'order', 'tambah', 'banyak', 'salam', 'aspal', 'gronjal']",perbanyak iklan di desa desa spanduk banner utama daerah sleman barat khusus minggir semoga order tambah banyak salam aspal gronjal
735f10af-3d27-4da1-bb6c-82694bf82cee,RealmeC15 Imxx,https://play-lh.googleusercontent.com/a/ACg8ocIdJSfPGq63oYzH8YpZJlVV0ELjcN1hrolUbA6cqANj=mo,"Semangat, terus kembangkan lagi tampilan UI dan programnya nggih para developer",4,3,2.0.15,2021-03-06 23:49:22,"Hai Kak Realme, makasih ya atas rating dan reviewnya. Kami sangat mengapresiasi perhatian Anda kepada Jogjakita. Kami akan selalu berbenah dan berusaha memberikan yg terbaik untuk mitra kami. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-03-07 01:43:44,2.0.15,positive,"semangat, terus kembangkan lagi tampilan ui dan programnya nggih para developer",semangat terus kembangkan lagi tampilan ui dan programnya nggih para developer,"['semangat', 'terus', 'kembangkan', 'lagi', 'tampilan', 'ui', 'dan', 'programnya', 'nggih', 'para', 'developer']","['semangat', 'terus', 'kembangkan', 'lagi', 'tampilan', 'ui', 'dan', 'programnya', 'nggih', 'para', 'developer']",semangat terus kembangkan lagi tampilan ui dan programnya nggih para developer,"['semangat', 'terus', 'kembangkan', 'lagi', 'tampilan', 'ui', 'dan', 'program', 'nggih', 'para', 'developer']",semangat terus kembangkan lagi tampilan ui dan program nggih para developer
635efe5a-54e2-4810-8463-88e0e0975987,Eky Sakinah,https://play-lh.googleusercontent.com/a/ACg8ocKzSXFMo5YWeVQ3QlOZFnCzFkZ3nkM8qdUhfEGd2Ms_=mo,"Bner"" dibikin jengkel sma drivernya yang super lama, nunggu 5 menit ehh bru otw.. Jangan karna murah jadi lelet seenaknya, klo niat jdi driver ya sigap dong.. klo ngerasa males karena mrah yang tinggal taikin lagi tarifnya jangan jadi malah aplikasi yang lemot.. Tambah menu foodnya cman dikit, pada jauh lagii",2,0,2.0.15,2021-03-06 17:44:17,"Hai Kak Eky , makasih atas rating dan reviewnya. Mohon maaf atas ketidaknyamanan Anda, silakan menginformasikan kendala Anda kepada tim CS kami melalui livechat/call center 082226657999 untuk dibantu solusikan kendala yang anda alami.",2021-03-07 02:05:06,2.0.15,negative,"bner"" dibikin jengkel sma drivernya yang super lama, nunggu 5 menit ehh bru otw.. jangan karna murah jadi lelet seenaknya, klo niat jdi driver ya sigap dong.. klo ngerasa males karena mrah yang tinggal taikin lagi tarifnya jangan jadi malah aplikasi yang lemot.. tambah menu foodnya cman dikit, pada jauh lagii",bner dibikin jengkel sma drivernya yang super lama nunggu menit ehh bru otw jangan karna murah jadi lelet seenaknya klo niat jdi driver ya sigap dong klo ngerasa males karena mrah yang tinggal taikin lagi tarifnya jangan jadi malah aplikasi yang lemot tambah menu foodnya cman dikit pada jauh lagii,"['bner', 'dibikin', 'jengkel', 'sma', 'drivernya', 'yang', 'super', 'lama', 'nunggu', 'menit', 'ehh', 'bru', 'otw', 'jangan', 'karna', 'murah', 'jadi', 'lelet', 'seenaknya', 'klo', 'niat', 'jdi', 'driver', 'ya', 'sigap', 'dong', 'klo', 'ngerasa', 'males', 'karena', 'mrah', 'yang', 'tinggal', 'taikin', 'lagi', 'tarifnya', 'jangan', 'jadi', 'malah', 'aplikasi', 'yang', 'lemot', 'tambah', 'menu', 'foodnya', 'cman', 'dikit', 'pada', 'jauh', 'lagii']","['benar', 'dibikkan', 'jengkel', 'sama', 'drivernya', 'yang', 'super', 'lama', 'tunggu', 'menit', 'eh', 'baru', 'otw', 'jangan', 'karena', 'murah', 'jadi', 'lambat', 'seenaknya', 'kalau', 'niat', 'jadi', 'driver', 'ya', 'sigap', 'dong', 'kalau', 'merasa', 'malas', 'karena', 'marah', 'yang', 'tinggal', 'naikkan', 'lagi', 'tarifnya', 'jangan', 'jadi', 'malah', 'aplikasi', 'yang', 'lambat', 'tambah', 'menu', 'foodnya', 'cuma', 'sedikit', 'pada', 'jauh', 'lagi']",benar dibikkan jengkel sama drivernya yang super lama tunggu menit eh baru otw jangan karena murah jadi lambat seenaknya kalau niat jadi driver ya sigap dong kalau merasa malas karena marah yang tinggal naikkan lagi tarifnya jangan jadi malah aplikasi yang lambat tambah menu foodnya cuma sedikit pada jauh lagi,"['benar', 'bik', 'jengkel', 'sama', 'driver', 'yang', 'super', 'lama', 'tunggu', 'menit', 'eh', 'baru', 'otw', 'jangan', 'karena', 'murah', 'jadi', 'lambat', 'seenaknya', 'kalau', 'niat', 'jadi', 'driver', 'ya', 'sigap', 'dong', 'kalau', 'rasa', 'malas', 'karena', 'marah', 'yang', 'tinggal', 'naik', 'lagi', 'tarif', 'jangan', 'jadi', 'malah', 'aplikasi', 'yang', 'lambat', 'tambah', 'menu', 'foodnya', 'cuma', 'sedikit', 'pada', 'jauh', 'lagi']",benar bik jengkel sama driver yang super lama tunggu menit eh baru otw jangan karena murah jadi lambat seenaknya kalau niat jadi driver ya sigap dong kalau rasa malas karena marah yang tinggal naik lagi tarif jangan jadi malah aplikasi yang lambat tambah menu foodnya cuma sedikit pada jauh lagi
f972153c-2152-4ab2-b485-b3742b50c838,Dwi Puji Lestari,https://play-lh.googleusercontent.com/a-/ALV-UjW6vOYLEhQZGkR-imP7v6GALWSBxxUkjHqGD7BiAfVVVlY,"Aku gatau mereka ambil profitnya gimana tapi ngebantu banget. Untuk promosi bisa lebih meluas lagi krn masih banyak yg belum tau, bisa promosiin di ig explore jogja dll I'll always support them💪👍",5,8,2.0.15,2021-03-06 11:26:45,"Hai Kak Dwi Puji, makasih atas rating dan reviewnya. Selamat bergabung di Jogjakita. Semoga dengan layanan Jogjakita dapat membantu kemudahan Anda dalam bertransaksi. Nikmati juga beragam promo dan info terbaru dari Jogjakita tiap bulannya.",2021-03-07 01:42:06,2.0.15,positive,"aku gatau mereka ambil profitnya gimana tapi ngebantu banget. untuk promosi bisa lebih meluas lagi krn masih banyak yg belum tau, bisa promosiin di ig explore jogja dll i'll always support them💪👍",aku gatau mereka ambil profitnya gimana tapi ngebantu banget untuk promosi bisa lebih meluas lagi krn masih banyak yg belum tau bisa promosiin di ig explore jogja dll ll always support them ,"['aku', 'gatau', 'mereka', 'ambil', 'profitnya', 'gimana', 'tapi', 'ngebantu', 'banget', 'untuk', 'promosi', 'bisa', 'lebih', 'meluas', 'lagi', 'krn', 'masih', 'banyak', 'yg', 'belum', 'tau', 'bisa', 'promosiin', 'di', 'ig', 'explore', 'jogja', 'dll', 'll', 'always', 'support', 'them']","['aku', 'tidak', 'tau', 'mereka', 'ambil', 'profitnya', 'bagaimana', 'tetapi', 'membantu', 'banget', 'untuk', 'promosi', 'bisa', 'lebih', 'meluas', 'lagi', 'karena', 'masih', 'banyak', 'yang', 'belum', 'tau', 'bisa', 'promosikan', 'di', 'ig', 'explore', 'jogja', 'dll', 'll', 'always', 'dukung', 'them']",aku tidak tau mereka ambil profitnya bagaimana tetapi membantu banget untuk promosi bisa lebih meluas lagi karena masih banyak yang belum tau bisa promosikan di ig explore jogja dll ll always dukung them,"['aku', 'tidak', 'tau', 'mereka', 'ambil', 'profit', 'bagaimana', 'tetapi', 'bantu', 'banget', 'untuk', 'promosi', 'bisa', 'lebih', 'luas', 'lagi', 'karena', 'masih', 'banyak', 'yang', 'belum', 'tau', 'bisa', 'promosi', 'di', 'ig', 'explore', 'jogja', 'dll', 'll', 'always', 'dukung', 'them']",aku tidak tau mereka ambil profit bagaimana tetapi bantu banget untuk promosi bisa lebih luas lagi karena masih banyak yang belum tau bisa promosi di ig explore jogja dll ll always dukung them
b2ee123f-9ba1-4bb0-8948-2102dfd04392,Purnomo Sudiraharjo,https://play-lh.googleusercontent.com/a/ACg8ocIUEts0E4OKr7sHZC33lQtZ3fttzvmg9EqYj_tawqTV=mo,Mulai ada kepercayaan customer,5,2,2.0.15,2021-03-06 00:36:45,"Hai kak Purnomo Sudiraharjo, makasih ya buat rating dan reviewnya. Selamat bergabung di Jogjakita. Semoga dengan layanan Jogjakita dapat membantu kemudahan Anda dalam bertransaksi. Nikmati juga beragam promo dan info terbaru dari Jogjakita tiap bulannya :)",2021-03-06 01:24:00,2.0.15,positive,mulai ada kepercayaan customer,mulai ada kepercayaan customer,"['mulai', 'ada', 'kepercayaan', 'customer']","['mulai', 'ada', 'kepercayaan', 'customer']",mulai ada kepercayaan customer,"['mulai', 'ada', 'percaya', 'customer']",mulai ada percaya customer
d323e441-d9b4-4663-8aee-62f652b54c0a,siti muslimah,https://play-lh.googleusercontent.com/a-/ALV-UjWlYTY5CzIseXh1aQumRAgwE2Gb1uJA3ivBy4C6EJDSObwx,"Semoga berkah buat semua,, Jogja berhati nyaman",5,4,,2021-03-05 22:49:44,Hai kak siti muslimah makasih ya buat rating dan reviewnya. Selamat bergabung di Jogjakita. Semoga dengan layanan Jogjakita dapat membantu kemudahan Anda dalam bertransaksi. Nikmati juga beragam promo dan info terbaru dari Jogjakita tiap bulannya :),2021-03-06 01:24:15,,positive,"semoga berkah buat semua,, jogja berhati nyaman",semoga berkah buat semua jogja berhati nyaman,"['semoga', 'berkah', 'buat', 'semua', 'jogja', 'berhati', 'nyaman']","['semoga', 'berkah', 'buat', 'semua', 'jogja', 'berhati', 'nyaman']",semoga berkah buat semua jogja berhati nyaman,"['semoga', 'berkah', 'buat', 'semua', 'jogja', 'hati', 'nyaman']",semoga berkah buat semua jogja hati nyaman
6ab3e3f3-039c-46eb-a7c9-ff11959149e3,Rosvita Putri,https://play-lh.googleusercontent.com/a-/ALV-UjV2dyd7rq0qPBAd7TI4Q3vOjkRgbeyM1R92V8rMJS4x_g,Untuk pemesanan makan selalu failed kenapa? Selalu tidak bisa diakses.,2,0,2.0.15,2021-03-05 20:09:31,"Hai Kak Rosvita Putri, makasih atas rating dan reviewnya. Mohon maaf atas ketidaknyamanan Anda. Silakan setting lokasi Anda ke akurasi tertinggi ya Kak, dan pastikan koneksi internet Anda stabil. Kalo ada kendala jangan sungkan buat hubungi CS kami yang siaga 24jam via livechat/call center 082226657999",2021-03-06 01:25:57,2.0.15,negative,untuk pemesanan makan selalu failed kenapa? selalu tidak bisa diakses.,untuk pemesanan makan selalu failed kenapa selalu tidak bisa diakses ,"['untuk', 'pemesanan', 'makan', 'selalu', 'failed', 'kenapa', 'selalu', 'tidak', 'bisa', 'diakses']","['untuk', 'pemesanan', 'makan', 'selalu', 'gagal', 'kenapa', 'selalu', 'tidak', 'bisa', 'diakses']",untuk pemesanan makan selalu gagal kenapa selalu tidak bisa diakses,"['untuk', 'pemesanan', 'makan', 'selalu', 'gagal', 'kenapa', 'selalu', 'tidak', 'bisa', 'akses']",untuk pemesanan makan selalu gagal kenapa selalu tidak bisa akses
9bbde16c-8ec8-47c6-ba15-70d493b2f8cf,Sapto Wantoro,https://play-lh.googleusercontent.com/a/ACg8ocLxr_a1tn7L7EO4spBZG5bwbNH65K5ZvYrhFXEyuhmn=mo,Sangat bagus dari jogja untuk jogja kalau yng ngasih bintang 1 sama 2 itu yng pasti bukan orang jogja karna sifat orang jogja itu ramah dan baik gk pelit ngasih bintang 5 wkwkwk...,5,5,2.0.15,2021-03-05 19:27:56,"Hai Kak Sapto, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-03-05 15:21:24,2.0.15,positive,sangat bagus dari jogja untuk jogja kalau yng ngasih bintang 1 sama 2 itu yng pasti bukan orang jogja karna sifat orang jogja itu ramah dan baik gk pelit ngasih bintang 5 wkwkwk...,sangat bagus dari jogja untuk jogja kalau yng ngasih bintang sama itu yng pasti bukan orang jogja karna sifat orang jogja itu ramah dan baik gk pelit ngasih bintang wkwkwk ,"['sangat', 'bagus', 'dari', 'jogja', 'untuk', 'jogja', 'kalau', 'yng', 'ngasih', 'bintang', 'sama', 'itu', 'yng', 'pasti', 'bukan', 'orang', 'jogja', 'karna', 'sifat', 'orang', 'jogja', 'itu', 'ramah', 'dan', 'baik', 'gk', 'pelit', 'ngasih', 'bintang', 'wkwkwk']","['sangat', 'bagus', 'dari', 'jogja', 'untuk', 'jogja', 'kalau', 'yang', 'beri', 'bintang', 'sama', 'itu', 'yang', 'pasti', 'bukan', 'orang', 'jogja', 'karena', 'sifat', 'orang', 'jogja', 'itu', 'ramah', 'dan', 'baik', 'tidak', 'pelit', 'beri', 'bintang', 'wkwkwk']",sangat bagus dari jogja untuk jogja kalau yang beri bintang sama itu yang pasti bukan orang jogja karena sifat orang jogja itu ramah dan baik tidak pelit beri bintang wkwkwk,"['sangat', 'bagus', 'dari', 'jogja', 'untuk', 'jogja', 'kalau', 'yang', 'beri', 'bintang', 'sama', 'itu', 'yang', 'pasti', 'bukan', 'orang', 'jogja', 'karena', 'sifat', 'orang', 'jogja', 'itu', 'ramah', 'dan', 'baik', 'tidak', 'pelit', 'beri', 'bintang', 'wkwkwk']",sangat bagus dari jogja untuk jogja kalau yang beri bintang sama itu yang pasti bukan orang jogja karena sifat orang jogja itu ramah dan baik tidak pelit beri bintang wkwkwk
